component_id,manufacturers
ba2529f3002cddf3,Texas Instruments
bad0f9646a106ce6,JST
bb20ed5e2b5484b1,Cypress
bc931bf069b42fc9,Vishay
bcd69d95e8ab3397,CUI
bd55909b1afbc588,Abracon
be0deb2883adc8cc,Diodes
be7d6c124c798a5a,Linear Technologies
c054b6a100d44b59,Texas Instruments
c092e1f2d2afea99,Molex
c0da20c8aa062f7a,Harwin
c104c9dc8e8ff275,ON Semi
c1c0d4d3f56e9049,Particle
c1d6606d8de7930c,Simcom
c2760bec7888a9a2,Murata
c2b1ff20e3859b40,Diodes
c300260eef48bf51,Texas Instruments
c313199da9a217c8,Texas Instruments
c352b15d3045d1a2,Texas Instruments
c43e1f82ca36dfcf,STMicroelectronics
c563dadc5fb3b961,Panasonic
c58b218a60c798ac,Vishay
c5b0be013dac787c,Texas Instruments
c6095f0b9b3a995c,Vishay
c6c5e90fb3954f12,MtM+ Technology
c6f96e53ad21eac3,Linear Technologies
c7e8906040258164,TAIWAN OASIS
c88b46c1fdbfe5be,TE
c901cf4a7789d504,Ohmite
c9ffe0627a70ac37,Microchip
cbbd9338ea40e061,Molex. LLC
cc29821a3fde719e,Vishay
cc38ae6a22813cc4,Nexperia
cc60a24090a2ab3b,Wurth
cd432fe02f43e69a,Microchip
cd4ff60a50d7ef5b,Texas Instruments
cdd89aedc29b1f6d,Molex
ce149dc3623e482a,Texas Instruments
ce6646009c8efd7d,STMicroelectronics
cf493e9a8bd73c7e,STMicroelectronics
cfffb68a2cc67ae2,YAGEO
d063fa87f8159dbc,"HIROSE ELECTRIC CO., LTD."
d0763622b0f32148,Analog Devices Inc
d0ceaa7bf408282c,Murata
d204f2d62c461d68,AVX
d39539ba92bf0ffd,Vishay
d46bbc979765f101,Everlight
d5422b07ba1c5a8a,Linear Technologies
d60d0c4239e6672a,Allegro MicroSystems
d64e30ecd5422f70,Copal
d6ac1accb88dcda2,Littelfuse
d71dc78710df84df,Murata
d7ac3ec785157f6d,Texas Instruments
d811525af21c6434,Seiko Epson Corporation
d86e8536f91ec916,NXP
da2b5da003489a5f,Vishay
da3ed64130ac0348,Diodes
db38be78de56f49e,Samtec Inc.
dbfde8945b1c6747,Kemet
dc41e719bae9b429,ISSI
dcbe9db0a3e52c97,Molex
dd439daa125fc2e3,STMicroelectronics
dd6b3c597bb196f4,Texas Instruments
de7f01a2860bcf83,Radiocrafts
de94ab9fb6a8b18f,Sumida
df904446b6676abf,NXP
e1caf3dbfa2fadd2,Texas Instruments
e1ffedf5239c2a6a,Samtec
e28ec9ab22265f0f,Analog Devices Inc
e38ea750926a7272,CUI
e501265af50eaafa,NXP
e54e6fb387dc1b20,Panasonic
e575818d6aa7786f,Yageo/Phycomp
e5bf2ea85dc1d006,3M
e740075b738cfc68,Molex
e76a48f9102fab10,Kemet
e8c2defb83d9c235,Linear Technologies
e8e1100618b33de7,Maxim Electronics
e930d3cdd5274593,Texas Instruments
e974c487658917b1,Texas Instruments
ea83289813687d39,STMicroelectronics
eaabc2c3fc582621,AVX
eacc160eb61129c1,Molex
ec6bf4eadcc926ae,Vishay General Semiconductor
ecac56572aa2707f,Samsung
ecb81fab64ad3de3,KOE Speer Electronics
ecf334762141d88c,3M
edc18f9d13aa47d0,Diodes
ee2449096baed7f9,YAGEO
ee64c6566e6ac032,Panasonic
eef0d25d6723dcfb,Molex
ef524954841d9cdb,Nexperia
f01fdb43cb762342,ON Semi
f0c6b57f9a4da596,AVX
f15f1f4f3e6946f9,Panasonic
f176f4f0b5668f89,Samtec
f2189d4192f38f47,Vishay
f294cc92c1bb5304,Lite-On Inc.
f29e49d0d09fee34,Vishay
f44b168b52e508d9,Generic Molex
f48aff9a9f12f54e,Analog Devices Inc
f50191442e3f30c7,ON Semi
f58fc8e0f9b43fa5,Consonance Electronics Incorporated
f68dc71143726fc8,Texas Instruments
f6e03908b2909521,Vishay
f8a920ba221ccedf,STMicroelectronics
f9b3d1fe7ecf6a46,Johanson Technology Inc.
fa687ac932e6838e,Maxim Electronics
fb2dc93b31a7f0ac,AVX
fb7707dace645067,Texas Instruments
fb7f9ddeaa965e51,Vishay
fbaac69697d2b9f8,Texas Instruments
fbf31841bb3f90a9,Vishay
fcd5fefa268eb7ff,Harwin
fce5d7dc705938e0,SignalQuest
fda7091ec61f8322,Bourns
ff235fc67552ae15,Xp Power
ffe2e060c9aec661,Vishay
0034329283c34645,Nexperia
006bcfe1cb929b0a,Intersil
01c51290f76d0fad,YAGEO
02474501073e7bcd,YAGEO
02bfdc426f6aff7f,TDK
03457b2acdd096bb,Molex
0353a3fa295abe4e,Texas Instruments
03f4236382f9f06d,Texas Instruments
05931082c395aee7,NXP
06e191cd1d04e29e,TDK
07fea3fa48c13afb,Kemet
083c1647f51354af,Infineon
084219d0fb26dfa5,Nordic Power
09531a87c03e3f68,JNHuaMao Technology Company
099cd004fc3a3bb2,Texas Instruments
09a00f689cb6c808,Coilcraft
09c9728f55237de3,Texas Instruments
0b4649dd4be0d34c,Infineon Technologies Americas Corp.
0bfec689a0c28aee,Microchip
0e84323e1a69f8da,Intersil
0e997b25f015d22e,Vishay
0eec10baee42c14e,STMicroelectronics
0fb9331eb7f57e98,Texas Instruments
10cecce1f417da6a,Microchip
10f54b3537ca47e4,Vishay
11271d4e0ff9f5a4,Microchip
11e63686d7efb38b,Vishay
12b358ff89bb32b8,Vishay
12f1f87f19d260c7,Fairchild
14d0683f07741ce5,Texas Instruments
150103b7749881c9,Microchip
174edb918e406d56,STMicroelectronics
177d929525ed09c7,Infineon
18407727e883bf12,Linear Technologies
1873d2673caf8b7a,ECS
18fabdb010428aa9,Murata
190cb78da1777a13,Texas Instruments
1957f1d97fcf32f9,Maxim Electronics
19632df26d1c5281,Microchip
19e6d13b7192efde,C&K
1a2c7d3c7fb702ce,AVX
1a6d15e66c1471ca,Vishay
1aefe0c07059b082,ITT
1bf4a5b68170b7af,Broadcom
1c0f1f61d5c77f5d,Texas Instruments
1c5a727fd78e0c0a,Sensirion
1d236613b1ce45a8,Texas Instruments
1e682a04085fb2fb,Panasonic
1f3b0b10f17ca217,Panasonic
1fd1667087e6b0cc,Texas Instruments
2019352e0295465b,Microchip
21cc58177c60a83a,C&K
244652433b584dbb,Abracon
24b0271c2852b6c0,"JAE Electronics, Inc."
252e3df83cc4ba10,Diodes
25c82323da91c4e0,TDK
26245ee0f51757af,Murata
2669591d420ead8e,Linear Technologies
26f3e4068739a30f,Silicon Laboratories
27d6ed098de49c65,Sullins
2894a4bd20c9a6c0,JW Miller A Bourns Company
2908a5a61a115541,Molex
298bbf5464485f63,Fairchild/ON Semiconductor
2a0ab84489ac94dd,Coilcraft
2a348d44dcd21f98,Infineon
2aeb550110289b27,Molex
2b1848bb7f83211c,STMicroelectronics
2b45ed1bb790cc59,Microchip
2bae1a34e15ae9ac,ITT
2c3119a1c82c6abe,NXP
2c52a46e7c689950,Texas Instruments
2c9f5a2515d91c73,Phoenix Contact
2cd15a101a009a97,E-Switch
2cf4f6a27b8eae2d,Fairchild
2d13f0b81f963afb,Texas Instruments
2d1a90ee2068963a,Texas Instruments
2d3dbcd691a78aab,Microchip
2ec6d363fbca5d67,Murata
2f7f2c0e564c963c,Coto
2fcfd54ce1e494dd,Molex
30406c811b5a76d4,Vishay
313849e51ffc969b,Texas Instruments
32545b9d20ae4aa9,Murata
325864c81929cd9a,Texas Instruments
325f89e3ea9c0ac0,ON Semi
32d245f528d0b548,Molex
33a847c1a6dce379,NDK
34d1a89fc6e781b1,Texas Instruments
3591438b640ab1e8,Maxim Electronics
35ffda20e5705542,Kobiconn
37503301eb762da5,Texas Instruments
375c8b54f01beda7,u-blox
3796034d6decb93d,Maxim Electronics
381effbd3cca23cc,Vishay
386ca8028ec8958e,Texas Instruments
397fd860b257a547,ON Semi
3a46da73bc496821,Coilcraft
3a7966b68a7a4327,Vishay
3ac50585c9c697e5,Texas Instruments
3aeda5a91cee6e4e,ALPHA
3b1535680b434def,Vishay
3bf8deb7fa3ea487,Vishay Huntington
3c78c2dd3cc004dd,Panasonic
3c8c8a1645aedeb6,Taiyo Yuden
3cd0bcbc74c1d17d,Bourns
3ce5adbfd666969f,Texas Instruments
3d13ed6d67b4f5ac,Generic Headers
3e4fbc2a373264e8,"HIROSE ELECTRIC CO., LTD."
3eb8b1439b58fa1a,Panasonic
3f4458e31b41ec4a,Vishay
405795a2244d8755,Switchcraft
4088ea9906b0054c,Microchip
40a7f633e637b298,ON Semi
40b3c3310c14a8ff,Microchip Technology / Atmel
4133bd3291ccefb5,Panasonic
4153d12717e9b5aa,Prowave
41d20377a6ac13e3,Littelfuse
430e156665f5b024,Linear Technologies
43ba0895ca46aec6,RF Solutions
43bfac4855a6e3b8,Future Technology Devices International Ltd.
467ec47511987b78,Amphenol ICC
468fb12ea9ab4d86,Panasonic
47287bb766aa54d0,Vishay
4776d48b93697c31,Texas Instruments
47931233df93c67c,Lite-On
49296d889d0ef6eb,Vishay
49b6921b4562685b,Analog Devices Inc
4a5fc30d4bd6063b,Coilcraft
4a741db9890c12ed,Vishay
4b8c1721039623de,Microchip
4bc8dbd28f5f5e89,Philips
4c5880d3393cd09b,Murata
4ceb08377bcbcf77,TE
4d5b5dbb79164d43,Samtec
4e2b6033a9766581,Honeywell
4e3cc4eaf0f51b1b,Texas Instruments
4ea15d1a5c86da03,Fairchild
4eead9731befc300,ON Semi
4fce3e84a1c93056,ON Semi
5079a916c6a6240c,Diodes
50b67d7f45663775,Vishay
516da0cd41eb4d53,Murata Power Solutions Inc.
5175ca411c2bed89,Pulse
519987d8e7b8d565,Texas Instruments
5201f8e6d9326db2,TE
520747aa688035f9,Kemet
5309ba31bfd9e6e1,Triad
53743bde61109c45,Vishay General Semiconductor
54cd53c0906dc93b,Panasoni
55d981f945b0a53b,Molex
5630e9afd55eb2b1,Abracon
5658582443011f44,Texas Instruments
56dcd5e5e763a573,Atmel Corporation
59c919b4f9ff46bd,Digi International
5a173fe923acfc7a,Texas Instruments
5a3604f928e55b13,YAGEO
5aa90ad63f847064,Maxim Electronics
5af20a425a829cb1,Intersil
5b3d753f3cabb4b4,Amphenol
5b60bed9a13f4f5c,AVX
5c8a1c4bdf26f581,On Shore Technology Inc.
5d1f1e489d2bd7e5,Texas Instruments
5d94d8208e1dce3d,Cree Inc.
5e54d364adcf9c18,Stackpole
5e676e2128e1e3f8,Texas Instruments
5ed4df8e2f263abd,TE
5ef67fc387dca866,C&K
5f40bf058d3eb406,Fortune
5f4fa212732095a1,YAGEO
5f6fb9fa3f242801,TE
5f8c39fe16fd7bcb,Vishay
5ffeff01c63af542,CUI
6008bbd33bc3cbce,Microchip
60867f0402017ff1,Toshiba
6148867945580997,YAGEO
63fec322ad054045,Murata
643013b0fdd7b833,ECS
64fa50b1f1c6f0a5,YAGEO
656b96645c46a18a,Texas Instruments
65e97df30dffcfa8,Linear Technologies
6654a12ae27184fb,Vishay
66948f2b0f125338,Molex
6694fd9d30ae0b92,Bourns
6884cc4c6cc77dd0,Bel
68ac5b6ab81b0bdd,"NXP, Freescale"
69c88917b5d551e1,Texas Instruments
69f6aafdf90c967a,Comchip
6a03488e45b57db7,Bourns
6a49ea3bcadd98da,KOA Speer
6ace4c27ed172cad,Wurth
6cac6a0dad7ada9a,Texas Intruments
6d83f4f7bd70a899,Panasonic
6eda7d951deba831,Stackpole Electronics Inc.
704f4a5cebbe31c1,Texas Instruments
707eff9bc1997a9b,Vishay
70cca4c2b835adc2,Bourns
70f5ca289d4a1b27,Atmel
7142a7afddf4512e,YAGEO
71932324a943c1f6,Atmel
71c8bd5e9a592dfe,Bourns
71f1f4ae025edf5f,Diodes
724fa7f72be31b28,United Chemi-Con
7490f0f86e898fea,Sullins
74ea3eab3b5dee90,NXP
751cb945c46d2bad,Texas Instruments
0b649e6245137cdb,Diodes
7771bd02bbb8380a,Microchip
77fea976683214dc,Texas Instruments
79580df9aac9ab8b,YAGEO
7982035db53e7e4b,Bourns
79b992f11957abf6,Maxim Electronics
7a867377f73a3c32,Diodes
7abd13cca2a6f139,ON Semi
7b6e6ca34f199b51,Parallax
7b7f101d3f524ec2,Allegro MicroSystems
7c34db1247ad8f64,Microchip
7d620bf25726b5bc,Texas Instruments
7d72fb2cb19162c9,Microchip
7ee6ec642216267b,Texas Instruments
7ee706b5eacd9731,TE
7f12effd3cb35d86,Vishay
7f23bf9a8e411a85,Espressif
7fcceadee4476716,Diodes
805490162325f9cb,ON Semi
80f751e2dc2b6640,AVX
81680a73a2022649,Atmel
84f30aea765f3419,STMicroelectronics
8760f5361cbb453b,Microchip
8809b4177dfc3c31,Microchip
88670f3416dbb32e,Illinois Capacitor
88f2515d8be6bc5b,Richtek Technology Corporation
8ab053afc172c9b4,Panasonic
8b39b6906fefafdd,TDK
8bd0904d70df6183,Semtech
8c1500e607c3f8a2,YAGEO
8c61ac787d98fb20,RF Solutions
8c750ae0762dc1a8,YAGEO
8c7d132160288dc2,ON Semi
8cb54f3ee556858c,Phoenix Contact
8d3f4c441c73b731,STMicroelectronics
8f15389427d083ee,Omron
8f50dbb7dcbc08fc,Alpha & Omega Semiconductor
8fad8ef220f1dfef,Vishay
93167f47fd3e1722,NKK
939ee083bcf783aa,Texas Instruments
94ee96eda4bdf1f3,YAGEO
9588c1c607b54d63,ISSI
958c25eb384108f3,NXP
9707ce4c08d44edf,STMicroelectronics
97b5a28e3828a8c2,Panasonic
9874cdfc7ac8dfa2,TE
9895e5bbe2382fe2,Analog Devices Inc
98befa8406cb339a,Adafruit
98d8e60bc88f8d55,Samtec
996c7f327d2a5a56,On Shore Technology
998257f770870f18,Texas Instruments
99fe79deb0f3bb65,OSRAM Opto Semiconductors Inc.
9ac4b20f4a5fb4b0,Analog Devices Inc
9bdd8b51cdc77923,Fairchild
9c1fa94aa1ce0770,Tamura Corporation of America
9ca46fab8f768805,Oupiin
9d2ac23b1f6fdc65,Molex
9d67ccb1bcd627e9,YAGEO
9d921f91b7ec5110,MPD
9da82fd4415e15c4,Broadcom
9e6f66884be2ee4f,Microchip
9ecc856c3f14ce9e,HIROSE
9efeefaf608381fe,Seoul
9f68b6a34eb71fba,Keystone
9f8f90d25b63f246,Maxim Electronics
9fcc945a44cb81eb,Honeywell
a19ecf5f08a8338c,Texas Instruments
a27f26e775f6ba02,AVX
a29d8847ce10f869,Vishay
a4d25712c2bb3355,YAGEO
a58bcbf104619a4e,Murata
a742e4a6ade88975,YAGEO
a7a837c2040775dc,Cree
a8284b08926c6d83,Renesas Technology
a8b3dc2a22757928,YAGEO
a96ca25b2992f0ff,Vishay
a97aaa822814ce0f,Murata
a9d837e84b766fb4,Panasonic
aa321c07a84b8fc6,ON Semi
aa831537f2a2d85e,Nexperia
ab591a28c8e6dd02,Vishay
aba54df5ab9da3d1,Analog Devices Inc
ad4174da9a3b9274,Infineon Technologies AG
adcf7eb1eb38e0ef,Texas Instruments
adec4c8ad034b572,Renesas Electronics
adf5d9b10637efdf,CUI
aef8ca28879f73d2,Fairchild/ON Semiconductor
af9c9f37b855c81f,Omron
b02f55fcb1ef70bf,YXCON
b089ca3a2d823a22,Texas Instruments
b0f0d3dce580e35b,Texas Instruments
b1279bc23e397a78,Murata
b12ee199e00421b1,Fairchild
b1cb34db9e0f434c,TE
b317a0a50bb980ee,YAGEO
b320b0efd796396f,Amphenol ICC
b3898de32483c3ba,TE
b41774ee480404ef,NXP
b46baa57a7b335ed,Texas Instruments
b47f2a38d055d3d6,Lite-On
b4fb3569d6c24ef1,Panasonic
b55bee61951a0fa2,Panasonic
b582f4f93d0cef91,Analog Devices Inc.
b5acf2dd2ad14198,Analog Devices Inc
b69b292520995551,ON Semi
b7a27d41e9286abb,Texas Instruments
b853e7fdf9d0077d,Texas Instruments
b85c80c10cf64562,Epson
b8adb4570b9e3ec5,Wurth
b94dd2e892d3e708,Altera
ba698036c8430199,Omron
ba7525e71c2e1688,PTC
baad49c0a2df3733,TDK
bafcccfa35af4865,Molex
bb4356c26510917f,ROHM
bd8af74fdf1fc750,Vishay
be98f1488e55b98c,Maxim Electronics
bef720f9a7301018,Texas Instruments
c01045dca01f330d,Maxwell
c1007792c1fd669c,Assmann Electronics
c12fa4e06fbe2abf,Texas Instruments
c1a8769072183d7c,Texas Instruments
c1c45e6b8d504afe,Panasonic
c214b78c7beeb634,On Shore Technology
c32ec31bacb4101d,Cornell Dubilier
c39c152b5c8fca12,Cooper
c4b745501d7659bb,Vishay
c50605f16c6729c2,Philips
c53d135d5cc44d08,Murata
c5cdaef3be914dd9,Kingbright
c5e35cb0b9a8a88f,Microchip
c5faeeca883496c3,STMicroelectronics
c61e4fbdc5d258d1,Silicon Laboratories
c676ef5423850597,ON Semi
c6a175e33a440297,Stackpole
c74a35bfd9c677b5,Molex
c8733540efe2949a,ON Semi
c8739ad4a11a1d06,Panasonic
c8c358635c038db0,Analog Devices Inc
ca882ea66c0a8de1,Infineon
caa20552686d9d38,Silicon Laboratories
caa4792980e60081,Vishay
cae03c2c8aa13750,Fairchild
cc01f1e06e4bf4a3,Wurth
cc128cd4246b71f1,AVX
ccef5a9435e2dd94,NXP
cd1ac0f18c0b328d,Microchip
cdf2df3e3f919393,Vishay
cdfbe6c5f5d66256,Texas Instruments
ce908e290e71035c,CGS
ceb1e12fd6de848f,YAGEO
cf7eb245e27d18f4,Cree
cf86e6765c72a345,Toshiba
cf8cd762bb57aaef,Texas Instruments
d04a1c9e5b862397,TE
d155326742a872e7,Texas Instruments
d172e20d0a5e6461,Maxim Electronics
d197d6f15cbdd76e,Molex
d19f2b861b386502,Renesas Technology
d325001d52946ec8,STMicroelectronics
d3419efdc100b832,Epson
d3646d53e875f0b9,Fairchild/ON Semiconductor
d4e907cc113a256e,Vishay
d4ef4288a7aa8ef3,Texas Instruments
d50bfcb27654382c,Atmel
d53929b982714c34,Vishay
d566a0d056a1b888,STMicroelectronics
d593b9fa50619173,Atmel
d5acdc34b5363f66,Panasonic
d5c067bf53e15a08,Texas Instruments
d6398915b1c175e5,TDK
d67dd211f0588a37,Vishay
d8c4971a1e44d605,Bourns
d9baaee2a29d9bb7,NXP
d9dfd0ac9c93b08b,Vishay
da1bbb11182b30d7,Texas Instruments
da26b7f97899ae52,ON Semi
da4ab8c2252c1d58,Texas Instruments
da90d31f96fa8718,Harwin
db4abe88ec343d22,STMicroelectronics
db92ac86714bccd4,Texas Instruments
dba0b350f86746ae,Vishay
dbce77e704caf730,STMicroelectronics
dc5b1a99397bafae,Fairchild/ONSemiconductor
dcbe073413fd1944,Samtec
dcd8f229bdefb9bf,Philips
ddb361f296d24b59,Stackpole
de69e497b0369fe5,Analog Devices Inc
de7e9c1700611396,Texas Instruments
de80469b8ac47bf4,Stackpole
decaaccf3c1c6b6d,C&K
df1edff3a62360c5,Texas Instruments
e0a037de0d4027ee,Fairchild
e163b79915b5ec96,Texas Instruments
e4490c5d7e55f3c9,Honeywell
e490014114c84e19,Analog Devices Inc
e4fdf0537bbc2d82,ROHM
e5638ad128c7b157,Broadcom
e58cc7b6f96a6262,Maxim Electronics
e6278e4d7aec1bde,Panasonic
e6bed10ee8bdb408,STMicroelectronics
e87662cd42b55ff2,Bourns
e8fe759b7bdd7316,ON Semiconductor/Fairchild
ea3ea27041661c10,Analog Devices Inc
eaa29957b7a79ff1,Broadcom
eba1d14ed1a97e30,Vishay
ebf8899ef6158342,YAGEO
ec3d3b3117bc55dc,Bulgin
ec6c0da1d8008590,Panasonic
ec79a880d9fc5d58,"JAE Electronics, Inc."
ecd44673dd7095a8,Wurth
ed174b7f46e3a08b,Murata
ee32e5a50d79138e,CTS
eeb35c0849d406e5,Maxim Electronics
f0124e85aa2227c8,Nexperia USA Inc.
f18c01317b104143,Amphenol ICC
f3a34da3107582bf,Texas Instruments
f4fdf0591f86979e,Texas Instruments
f5410cee06ff79ba,Vishay
f5604307810f2e0d,Linear Technologies
f68379177f6c24bd,Wurth
f74b9ab146dd055e,Analog Devices Inc
f76cbf456dceb82f,ams AG
f79369e81057b782,Alpha & Omega Semiconductor
f7c3896adf968ebe,HIROSE
f844f4f87fe52f70,STMicroelectronics
f8e746d148ae98e4,Sullins
f932d066bafed56d,CUI
fa392aacfa2f5696,Abracon
fb249529a327906d,Copal Electronics Inc.
fb4b6ab1416f8407,Texas Instruments
fbfd6cd6a541dd4b,Micro Commercial
fc727b20ab9d7e53,Semtech
fcc8378e3a67c87d,STMicroelectronics
fdde3f55c05b1b28,Vishay
ff10f0208e0bb4c1,Panasonic
ff1b44da8c0feec3,Torex
ff31da30ce345fa4,Panasonic
002de5aba4b45b8c,Vishay
00eb9e2271046658,Toshiba
014bc49d6a3ae01e,Infineon
01797bbd0d872747,Maxim Electronics
01d03a0c3a75aa75,Molex
0305b4662adfbeba,Texas Instruments
0355ef86ef3c690e,YAGEO
03c0f7d15baeaa3c,Microchip
04535637cfd7a574,Panasonic
0630ef67b0c51959,TE
07ab357642b1b148,Linear Technologies
08f4e90b59074f79,TDK
08fda1d6a8252689,ON Semi
09ebf5110ed5997f,Linx
0a1e2fb71431a96e,Analog Devices Inc
0ad458bd624bf7d3,Texas Instruments
0bf4fa28817c63fe,Mill-Max
0c04e440ed59ebb5,Microchip
0c204b776a6bf0e6,ST Microelectronics
0d13932932739568,NXP
0d78ddf49c82b2d1,Texas Instruments
0d939c7088acb6d3,Texas Instruments
0dbe5e30c8299f22,Texas Instruments
0dc4ef61cd13c415,Microchip
0dfc90d93be3662d,Maxim Electronics
0e237398c1d3adf7,Texas Instruments
0efe50e5e3896f46,E-Switch
103e88affedf3ba7,ON Semi
1041ee2731b767e3,STMicroelectronics
10615c5f41a4bb4e,Silicon Laboratories
107f56ea2e143940,Vishay
115a25c9dc482b7d,Vishay
11b871d17c309ae6,Texas Instruments
1200d6dcac18df2d,STMicroelectronics
12bb3a00bc002f26,Murata
147f12fa352baccb,Panasonic
1498b363f488972c,Texas Instruments
1511ebb68c3d2a13,Kingbright
152a6babeb8aa097,TDK
154dd29335d2c9f7,ON Semi
15abd352966feff3,Vishay
15ee5b9381f8d13a,TE
1789e7ccc324a765,Xicon
17b735f45c9368e4,YAGEO
17e5aa3e1020d41f,Stackpole
183b24fbf53c4d82,Texas Instruments
1a1ff06fc1dda4ba,TE
1a26443404efcf9e,STMicroelectronics
1aa4f3edb5f4d73a,ON Semi
1b20af630c50b210,Molex
1b6ef314d4b07119,C&K
1bc719b72d8c8569,Microchip
1d695dece6eb086e,CUI
1d6d5b9ce817c2d2,YAGEO
1dde320c06112a4a,Torex
1ef024b892263a88,Microchip
1f6a963b4dbc4bca,Linear Technologies
1f8f8e03fee39204,Murata
1fb3aa9c3650e9e0,Vishay
1ffb473327a88c58,Wurth
207646f90599258e,CJ
20a55019892f3229,Panasonic
21305bfcaee7069e,Texas Instruments
214e0e6b9d8219e5,CUI
21945db7d84bd45c,RECOM
233e6aa988b79e12,YAGEO
23615b4a3aaebc08,Intersil
2365278d000f8060,Vishay
24711d1af44b550c,Johanson Technology Inc.
253e7d6175ed02b5,Murata
25c40647e8a3ff14,TDK
2679ce1ee8e9f8e1,Texas Instruments
268f3cb12ef4ed45,Texas Instruments
26b8f66d7616b9ca,STMicroelectronics
281c779d4e8a4f33,YAGEO
285618ce64dc94d2,Phoenix Contact
288a7370e40f6842,NXP
29bff6c4497f46ab,Microchip
2aa7781ca89c3083,THAT Corporation
2badd950cbcf3ecd,AVX
2c1a75cb2c048da8,Wurth
2c5be03fa7b8e5c4,Amphenol
2e26ea386df30cfa,Bourns
30b0d3d17deae67d,Murata
3113959430be5447,Molex
3184bbec5512f974,Stackpole
3217ba115ea52bd6,AVX
32d46d0ce39e83b3,Murata
33f8544bcd126bc7,Microchip
34cc2802d896a69b,Vishay
350909ef9b04b3ec,STMicroelectronics
351fbe70b8ff1cb7,JRC
35762646ae31e65d,Microchip
37cfdea0454839ed,Broadcom
380b8854a7fe7ffd,Murata
389a565d80b10182,STMicroelectronics
393853199f581233,Vishay
394db90cbd5d3c91,LightOn
397c51f80d36250b,Omron
39afb1adde97bda7,Analog Devices Inc
3b10f4ab33420cc5,Maxim Electronics
3b3795dee578fa05,TE
3bd0ac83ca7a2065,Vishay
3bd491139cfc601a,Vishay
3d0e4eb5c37cc1c4,Panasonic
3ee0b34936ad7545,Texas Instruments
403df43fdd757647,Murata
4043b576f4f1fdf8,ON Semi
406ff6be8ee73d38,Texas Instruments
407c85862a68d30e,Cree
424cf62622161bcd,Switchcraft
432c40a392f057de,Broadcom
4394ae4faee1d758,Microchip
44acecc97a6d2e16,Texas Instruments
457453c023f40b5f,YAGEO
45f49436b25cfce0,Vishay
471608621ff9fed0,Murata
476dbbab76e0f7ae,Murata
486bec891887d08c,Silicon Laboratories
49ea3d045a6ab61c,STMicroelectronics
4a1effe9ffde1d02,Vishay
4b3aa9fa6332ccd5,Texas Instruments
4b3dfdc8b665beef,STMicroelectronics
4bd4a79924883949,Melexis
4c4923b5c2679c3e,Bourns
4d910ed6fd291cdf,Murata
4df74d593ca7fe20,ON Semi
4e3110d9ff39b186,Sullins
4e4771e89670eedf,Texas Instruments
4eb7e66f01842669,Intersil
4f01aebe79799c1c,ams AG
4fa935ac85498f72,Molex
5167de472211ece8,Diodes
51a3c0440b12555c,Panasonic
52d4e09a8062b055,Vishay
532febddf64d4e21,YAGEO
53390147760d2941,Panasonic
536c6fe231f16d2f,On Shore Technology Inc.
5429cf34d77e65d6,STMicroelectronics
54f4cc502c7af58c,YAGEO
56537f2c412aa765,Texas Instruments
56c2660684e41308,Microchip
5768c9c0ac825cef,Texas Instruments
57aaf4dec7d41d2e,Texas Instruments
57c9371fae9b6bd3,TT Electronics
5804e60f2a6b053a,YAGEO
583bfdcda3996b56,Texas Instruments
5879312491805eb4,Vishay
59be7acdaa1494dc,STMicroelectronics
5aaeaaeb254d42d1,STMicroelectronics
5ad1d7f75fcc5390,Philips
5adefd4bcf22e148,Taos
5b5e4fbb3deb8d6b,Microchip
5cf5ebddfe527ef0,Vishay
5d45d7ac102f5c54,Panasonic
5d4ce8f27ea54957,Vishay
5ea775ec47a3f02f,Sullins
5fbe0c43a0517bc4,Phoenix Contact
5fd5a3c3d0a68f41,Texas Instruments
60b7a71b0dcda413,NXP
60f1643526b038c4,Micron
622173fee351427e,ON Semi
62e0c93acc9c3abb,Wurth
6378e0c8c3b04cfa,TE
637c5bf027045111,Kingbright
63c73d1538be2e2e,Texas Instruments
6422d8110c30f7ff,Samtec
65513c17349969b8,Texas Instruments
659ffba5da183f1c,ON Semi
65fc6b649f24e3dd,Neutrik AG
66449cbe751135fb,Texas Instruments
66b6229991ba56ba,Microchip
67cbcbc4d905271b,STMicroelectronics
68d9e85cca0c2c8d,Intersil
692f154376ce987e,Vishay
698eb219239f7890,YAGEO
69c288e5b344d89b,Vishay
69d0b1a05b24dbc5,Texas Instruments
6a30225e151c6afc,Microchip
6b08d6211521d5ae,Vishay
6b0bd9fd5d737a15,TDK
6b3da32e687cb77f,Texas Instruments
6c78140674fb3fda,Nexperia
6c93e980d1fb6ad3,Vishay
6cd5d286bb3d4600,Vishay
6d033456a4d827d2,Omron
6d474517fa42e6af,TE
6e0faa757358ebf2,YAGEO
6e94ec46f7a70577,Littelfuse
6eb41e6610f4e51d,ROHM
6f2a8d678ce6d74e,Novoton
6f42235e470eaaf5,Analog Devices Inc
6f949068f2e49f0f,RECOM
6fb3362b2ac740c7,Infineon
7055bbccbf2d981a,Decawave
706d5e9b11967a7e,Taiyo Yuden
70f63df1a378d045,Panasonic
720f8dee3f97d0e9,Molex
7350b36abb29cf02,Texas Instruments
7357f5faed350d48,ON Semi
735a7aef8bad1b76,STMicroelectronics
7454aa200bd2ae4a,Lite-On
746f54f93722bea2,ON Semi
7667dd35a01c34ff,Maxim Electronics
