manufacturerid,name,parentid,address,active,statusid,createddate,modifieddate,metaname,searchweight,icd_weight,isICD
951,Wolf Safety Lamp,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 12:58,NULL,1,0.253846,0
952,Cirrus Logic Wolfson,5879,NULL,1,NULL,10/08/2012 15:18,30/06/2015 23:00,Cirrus Logic Wolfson Microelectronics,1,0.52144,1
954,Wolk,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
955,Wolo Industrial Horn & Signal,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 12:58,NULL,1,0,0
956,Woods Industries,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 11:41,NULL,1,0.628,0
957,Wordsworth,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.494737,0
958,Worklon,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
959,Workstation Industries,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 20:22,NULL,1,0,0
960,World Class Wire and Cable,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 12:57,World Class Wire & Cable,1,0,0
961,World Connect,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,0
962,World Magnetics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.484848,1
963,World Products,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.477695,1
964,WPI,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
965,Wylex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.835616,1
966,Wurth Electronics,NULL,http://www.we-online.com/,1,NULL,10/08/2012 15:18,15/08/2014 3:45,Würth Elektronik,1,0.497702,1
967,Wurth Electronics Midcom,966,NULL,1,NULL,10/08/2012 15:18,30/06/2015 19:06,Würth Elektronik Midcom,1,0.294132,1
968,X-10 Pro,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.15,0
969,X-Acto,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
970,X-VISION,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.6,0
971,Xantrex,NULL,http://www.xantrex.com/,1,NULL,10/08/2012 15:18,30/06/2015 22:25,Xantrex,1,0.662456,0
972,Xavax,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.125,0
973,Xclio,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
974,Xeltek,NULL,http://www.xeltek.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0834737,0
975,Xemics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00769231,1
976,Xenox,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
977,Xerox,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00377358,0
978,XFX,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00598291,0
979,Xi3,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
980,Xicon,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.950304,1
981,Intersil Xicor,2498,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:56,Intersil Xicor,1,0.00401606,1
982,Xilinx,NULL,http://www.xilinx.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.466292,1
983,Xindao,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
984,Xircom,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0222222,0
985,XMOS,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.339901,1
986,Xnar,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
987,Xodus,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2,0
988,XP Power,NULL,http://www.xppower.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.476341,1
989,Xpelair,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.196,0
990,Xuron,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0888889,0
991,Xymox,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
992,Xyron,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
993,Xytronic,NULL,http://www.xytronic.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0972549,0
994,Xytronics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0714286,0
995,Y&L Technology,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 12:56,NULL,1,0,0
996,Y-Connect,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
997,Y.S. Tech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
998,Yaegeo,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,1
999,Yageo Ferroxcube,1001,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:35,Yageo Ferroxcube,1,0.741498,1
1000,Yageo Phycomp,1001,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:35,Yageo Phycomp,1,0.0867964,1
1001,Yageo,NULL,http://www.yageo.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.560312,1
1002,Yamaha,NULL,http://jp.yamaha.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1003,Yamaichi,NULL,http://www.yamaichi.com/,1,NULL,10/08/2012 15:18,05/02/2015 12:56,NULL,1,0.238197,1
1004,Azbil,NULL,http://www.azbil.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1005,Yaskawa,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1006,yaSSL,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1007,Yazaki,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00257732,0
1008,Yeebo Lcd,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.222222,0
1009,Yitran,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1010,Yokogawa,NULL,http://www.yokogawa.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.409472,0
1011,Yorkshire,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.09,0
1012,Young Optics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1013,Youngstown Equipment,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 12:56,NULL,1,0.114286,0
1014,YS Tech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1015,YSI,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1016,Yuasa,NULL,http://www.yuasabatteries.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0653992,1
1017,Yukon,NULL,http://www.yukonamericas.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1018,Z B Tools,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,0
1019,Z-Communications,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
1020,Z-Laser,NULL,http://www.z-laser.com/,1,NULL,10/08/2012 15:18,30/06/2015 18:38,NULL,1,0.797619,0
1021,Z-World,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1022,Z3 Technology,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0923077,0
1023,Zarges,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1024,Zarlink,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 18:40,NULL,1,0.127416,1
1025,Zebra Technologies,NULL,http://www.zebra.com,1,NULL,10/08/2012 15:18,30/06/2015 22:25,Zebra,1,0.133333,0
1026,Zeca,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.136364,0
1027,Zehnder,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.9,0
1028,Zendad,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1029,Zenith,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0366667,0
1030,Zeon Tech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0375,0
1031,Zero Enclosures,NULL,http://www.apw.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.188298,0
1032,Zero Surge,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1033,ZeroG Wireless,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1034,Zerostat,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.4,0
1035,Zetron,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
1036,Zettler Magnetics,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.555556,1
1037,ZEZ Silko,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1039,Zierick,NULL,http://www.zierick.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
1040,Zimiti,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.8,0
1041,Zircon,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.181818,0
1042,ZMD,NULL,http://www.zmd.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00666667,1
1043,ZMDI,NULL,http://www.zmdi.com/,1,NULL,10/08/2012 15:18,30/06/2015 18:42,Zentrum Mikroelektronik Dresden,1,0.344891,1
1044,Zonet,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1045,Zoom,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.152941,0
1046,ZTS,NULL,http://www.ztsinc.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.133333,0
1047,Zweckform,NULL,http://www.zweckform.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1048,Zywyn,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0190476,1
1049,Zyxel,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00357143,0
1050,Züblin,NULL,http://www.zublin.ch/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.06875,0
1051,NKT Cables,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1052,NLD Electronic,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 20:17,NULL,1,0.935484,0
1053,NMB-Minebea,NULL,http://www.nmbtc.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.107372,1
1054,NO Climb,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0731707,0
1055,Nobex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.19,0
1056,Nobo,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0222222,0
1057,Noga,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.208475,0
1058,Nokia,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0015873,0
1059,Non-Linear Systems,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.588889,0
1060,Norastat,NULL,http://www.nora.eu/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1061,Noratel,NULL,http://www.noratel.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.869767,1
1062,Norbar,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
1063,NorComp,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.452954,1
1064,Nordic Power,NULL,http://www.nordicpower.se/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.478093,1
1065,Nordic Semiconductor,NULL,http://www.nordicsemi.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.554114,1
1066,Norgren,NULL,http://www.norgren.com/usa/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.344639,0
1067,Norgrip,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
1068,Noritake Itron,1069,http://www.noritake-itron.com/,1,NULL,10/08/2012 15:18,30/06/2015 22:47,Noritake Noritake Itron,1,0.402439,1
1069,Noritake,NULL,http://www.noritake.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.384783,1
1070,Norma,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0422222,0
1071,Norslo Products,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 14:10,NULL,1,0.00151515,0
1072,Nortel,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.00383142,0
1073,North American Capacitor,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
1074,North West Components,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 14:10,NULL,1,0,1
1075,Northern Technologies,NULL,http://www.northerntech.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.179582,1
1076,Norton Abrasives,NULL,http://www.nortonabrasives.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0905556,0
1077,Noshok,NULL,http://www.noshok.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.092,0
1078,Nova,NULL,http://www.nova-elektronik.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.393822,1
1079,Knowles Novacap,2787,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.648975,1
1080,Novafora,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1082,NOVAR ED&S,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,0
1083,Nover,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1084,Novotech Controls,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 12:18,NULL,1,0.49,0
1085,Novotechnik,NULL,http://www.novotechnik.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1086,NovTech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1087,Novus,NULL,http://www.novus.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.178571,0
1088,Noyes,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1089,NSF Controls,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.507692,0
1090,NSi Industries,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 14:10,NULL,1,0,0
1091,NSK,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.135644,0
1092,NSK-RHP,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1093,NT Security,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1094,NTE Electronics,NULL,http://www.nteinc.com/,1,NULL,10/08/2012 15:18,15/08/2014 20:17,NULL,1,0.270922,1
1095,NTI,NULL,http://www.nti-audio.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.12381,0
1096,NTK,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1097,NTN,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 20:46,NULL,1,0.0570048,0
1098,NTT Smith,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1100,Nu-Tech,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 20:37,NULL,1,0,0
1101,Nuance,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1102,Numatic,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0604167,0
1103,Number One Systems,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
1104,Micron Numonyx,3310,NULL,1,NULL,10/08/2012 15:18,30/06/2015 20:52,Micron Technology Numonyx,1,0.412707,1
1105,Nupla,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.05,0
1106,Nurve Networks,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
1108,Nuts,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1109,Nuventix,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.703106,0
1110,Nuvotem,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.52048,1
1111,Nuvoton,NULL,http://www.nuvoton.com/,1,NULL,10/08/2012 15:18,05/02/2015 14:09,NULL,1,0.307707,1
1112,NVE,NULL,http://www.nve.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.37349,1
1113,Nvidia,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
1114,NVS,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 14:09,NULL,1,0.75,1
1115,NXP Semiconductors,NULL,http://www.nxp.com/,1,NULL,10/08/2012 15:18,30/06/2015 20:37,NULL,1,0.635988,1
1116,NYE Lubricants,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1117,Nylacast,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.8,0
1118,Nylofix,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.48,0
1119,Nylok,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1120,NYT Teknisk Forlag,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1121,O-Ratchet,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
1122,O.C. White,NULL,http://www.ocwhite.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.311197,0
1123,Oak Grigsby,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0217391,0
1124,Oakland,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1127,Ocal,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1128,Octigen,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1129,Octopart,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1130,OCZ Technology,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 14:09,NULL,1,0.0118243,0
1131,ODU,NULL,http://www.odu.de/en.html,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.234184,1
1132,OEM,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0886364,0
1133,Oxford Electrical Products,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 21:49,OEP (Oxford Electrical Products),1,0.754335,1
1134,Oflex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1135,Oftatter,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1136,Oglesby & Butler,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0117647,0
1137,Ohaus,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0166667,0
1138,Ohio,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1139,Ohizumi,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
1140,Ohmite,NULL,http://www.ohmite.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.632838,1
1141,Ohmtek,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
1142,Oilsafe,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.05,0
1143,OK International Metcal,1146,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:47,OK International Metcal,1,0.198042,0
1145,OK International Techcon,1146,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:47,OK International Techcon,1,0,0
1146,OK International,NULL,http://www.okinternational.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0565718,0
1147,Okaya,NULL,http://www.okaya.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.138701,1
1148,Okgear,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1150,OKW,NULL,http://www.okw.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.155565,0
1151,Olflex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.529457,0
1152,Olimex,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.39611,1
1153,Oliver,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2,0
1154,Olympic Wire and Cable,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 14:09,NULL,1,0.607036,0
1155,Olympus,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0503356,0
1156,OMC,NULL,http://www.omc-uk.com/,1,NULL,10/08/2012 15:18,05/02/2015 20:46,NULL,1,0.172222,1
1157,Omega Engineering,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.189103,0
1158,Omnimount,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.15784,0
1159,Omnio,NULL,http://www.omnio.ch/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0928571,0
1160,Omnirel,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1161,OmniVision Technologies,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 16:57,OmniVision,1,0.166825,1
1162,Omron,NULL,http://www.omron.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.404979,1
1163,ON Semiconductor AMI,1169,NULL,1,NULL,10/08/2012 15:18,30/06/2015 20:37,ON Semiconductor AMI,1,0,1
1164,ON Semiconductor CMD,1169,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:48,ON Semiconductor California Micro Devices,1,0.0081716,1
1165,ON Semiconductor Catalyst ,1169,NULL,1,NULL,10/08/2012 15:18,30/06/2015 20:37,ON Semiconductor Catalyst ,1,0.502063,1
1166,ON Semiconductor Cherry,1169,NULL,1,NULL,10/08/2012 15:18,30/06/2015 20:37,ON Semiconductor Cherry,1,0,1
1167,ON Semiconductor PulseCore,1169,NULL,1,NULL,10/08/2012 15:18,30/06/2015 20:37,ON Semiconductor PulseCore,1,0,1
1168,ON Semiconductor SANYO,1169,NULL,1,NULL,10/08/2012 15:18,30/06/2015 20:37,ON Semiconductor SANYO,1,0.900629,1
1169,ON Semiconductor,NULL,http://www.onsemi.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.621207,1
1170,On-Shore Technology,NULL,http://www.on-shore.com/,1,NULL,10/08/2012 15:18,05/02/2015 14:08,NULL,1,0.337894,1
1171,OncQue,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2975,1
1172,Ondico,NULL,http://www.ondico.se/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1173,One For All,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.169231,0
1174,One Way Circuits,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.666667,1
1175,Oneac,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.4,1
1176,Onset,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.48,1
1177,Ophir RF,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1178,Oclaro,NULL,http://www.opnext.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.27354,1
1179,Opsec,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 16:57,Opsec,1,0.3,0
1180,Optex FA,NULL,http://www.optex-fa.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.162963,0
1181,OPTi,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.023622,0
1182,Optical Cable,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.468831,0
1183,Optichron,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1184,Opticon,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
1185,Optifuse,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.416667,1
1186,Optima,NULL,http://www.optimabatteries.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0923077,0
1187,Opto 22,NULL,http://www.opto22.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.373883,1
1188,Opto Diode,NULL,http://www.optodiode.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.596774,1
1189,Opto Images,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.191667,1
1190,Optoma,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.16,0
1191,Kyocera Optrex,2835,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:58,Kyocera Optrex,1,0.101215,1
